case_id,unit_id,source_text,eligible,detected,correct,placed,observed_text,notes
browser_es@multiscale=0,bes005,~2026-51215-51 (discusión). La dirección,1,1,0,0,,same scored output as baseline; logged [und]; no card
browser_es@multiscale=0,bes006,URL es un enlace permanente a esta versión.,1,1,1,1,URL is a permanent link to this version.,same scored output as baseline; card font smaller than source but legible
browser_es@multiscale=0,bes007,(difs.) ← Revisión anterior · Ver revisión,1,1,0,0,,same scored output as baseline; logged [und]; no card
browser_es@multiscale=0,bes008,actual (difs.) · Revisión siguiente → (difs.),1,1,1,1,Current (Difs.) · Next review (DIFS.),same scored output as baseline; BORDERLINE correct (review = revision)
browser_es@multiscale=0,bes009,"Para otros usos de este término, véase Café (desambiguación).",1,1,0,0,,same scored output as baseline; ML Kit read it cleanly but LID returned und; no card
browser_es@multiscale=0,bes010,El café es una bebida que se obtiene mediante el,1,1,1,1,Coffee is a drink that is obtained through the,same scored output as baseline; card font smaller than source but legible
browser_es@multiscale=0,bes011,percolado de agua caliente a través de los granos,1,1,1,1,hot water percolated through the grains,same scored output as baseline; card font smaller than source but legible
browser_es@multiscale=0,bes012,tostados y molidos de los frutos de la planta del café,1,1,1,1,Roasted and ground of the fruits of the coffee plant,same scored output as baseline; card font smaller than source but legible
browser_es@multiscale=0,bes013,"(cafeto),[1] es altamente estimulante por su",1,1,1,1,(I coffee); It is highly stimulating for its,same scored output as baseline; BORDERLINE correct ('I coffee' for cafeto); card font smaller than source but legible
browser_es@multiscale=0,bes014,"contenido de cafeína,[2] una sustancia psicoactiva[3]",1,1,1,1,Caffeine content2 A psychoactive substance3l,same scored output as baseline; card font smaller than source but legible
browser_es@multiscale=0,bes015,Es uno de los productos más comercializados a nivel,1,1,1,1,It is one of the most commercialized products at the level,same scored output as baseline; card font smaller than source but legible
browser_es@multiscale=0,bes016,"mundial, además de estar entre las tres bebidas más",1,1,1,1,"worldwide, in addition to being among the three more drinks",same scored output as baseline; card font smaller than source but legible
browser_es@multiscale=0,bes017,consumidas por el ser humano (junto con el agua y el,1,1,1,1,consumed by the human being (along with water and the,same scored output as baseline; card font smaller than source but legible
browser_es@multiscale=0,bes018,té).[2],1,1,0,0,,same scored output as baseline; logged [und]; no card
browser_es@multiscale=0,bes019,Café (infobox header),1,1,0,0,,same scored output as baseline; read by Russian OCR as 'Сайё'; translation empty; no card
browser_es@tesseract=0,bes001,Café (article title),1,1,0,0,,same scored output as baseline; logged [und]; no card; 'Café' reads as a coffee shop to English readers
browser_es@tesseract=0,bes002,bebida elaborada a base de granos de café,1,1,1,1,Coffee beans-based drink,same scored output as baseline; card font smaller than source but legible
browser_es@tesseract=0,bes003,"Esta es la versión actual de esta página,",1,1,1,1,"This is the current version of this page,",same scored output as baseline; card font smaller than source but legible
browser_es@tesseract=0,bes004,editada a las 15:02 22 sep 2026 por,1,1,0,0,,same scored output as baseline; logged [und]; no card
browser_es@tesseract=0,bes005,~2026-51215-51 (discusión). La dirección,1,1,0,0,,same scored output as baseline; logged [und]; no card
browser_es@tesseract=0,bes006,URL es un enlace permanente a esta versión.,1,1,1,1,URL is a permanent link to this version.,same scored output as baseline; card font smaller than source but legible
browser_es@tesseract=0,bes007,(difs.) ← Revisión anterior · Ver revisión,1,1,0,0,,same scored output as baseline; logged [und]; no card
browser_es@tesseract=0,bes008,actual (difs.) · Revisión siguiente → (difs.),1,1,1,1,Current (Difs.) · Next review (DIFS.),same scored output as baseline; BORDERLINE correct (review = revision)
browser_es@tesseract=0,bes009,"Para otros usos de este término, véase Café (desambiguación).",1,1,0,0,,same scored output as baseline; ML Kit read it cleanly but LID returned und; no card
browser_es@tesseract=0,bes010,El café es una bebida que se obtiene mediante el,1,1,1,1,Coffee is a drink that is obtained through the,same scored output as baseline; card font smaller than source but legible
browser_es@tesseract=0,bes011,percolado de agua caliente a través de los granos,1,1,1,1,hot water percolated through the grains,same scored output as baseline; card font smaller than source but legible
browser_es@tesseract=0,bes012,tostados y molidos de los frutos de la planta del café,1,1,1,1,Roasted and ground of the fruits of the coffee plant,same scored output as baseline; card font smaller than source but legible
browser_es@tesseract=0,bes013,"(cafeto),[1] es altamente estimulante por su",1,1,1,1,(I coffee); It is highly stimulating for its,same scored output as baseline; BORDERLINE correct ('I coffee' for cafeto); card font smaller than source but legible
browser_es@tesseract=0,bes014,"contenido de cafeína,[2] una sustancia psicoactiva[3]",1,1,1,1,Caffeine content2 A psychoactive substance3l,same scored output as baseline; card font smaller than source but legible
browser_es@tesseract=0,bes015,Es uno de los productos más comercializados a nivel,1,1,1,1,It is one of the most commercialized products at the level,same scored output as baseline; card font smaller than source but legible
browser_es@tesseract=0,bes016,"mundial, además de estar entre las tres bebidas más",1,1,1,1,"worldwide, in addition to being among the three more drinks",same scored output as baseline; card font smaller than source but legible
browser_es@tesseract=0,bes017,consumidas por el ser humano (junto con el agua y el,1,1,1,1,consumed by the human being (along with water and the,same scored output as baseline; card font smaller than source but legible
browser_es@tesseract=0,bes018,té).[2],1,1,0,0,,same scored output as baseline; logged [und]; no card
browser_es@tesseract=0,bes019,Café (infobox header),1,0,0,0,,no region: the Russian-OCR reading 'Сайё' no longer occurs
settings_ru@a11y=0,set001,Настройки,1,1,1,1,Settings,OCR path (a11y=0)
settings_ru@a11y=0,set002,Поиск настроек,1,1,1,1,"@, Search for settings",OCR path (a11y=0); correct here (a11y path gave CREDICAL)
settings_ru@a11y=0,set003,Сеть и интернет,1,1,0,0,,"OCR path (a11y=0); ML Kit read Latin look-alikes 'CeTb M MHTepHeT'; und, no card"
settings_ru@a11y=0,set004,"Мобильный интернет, Wi-Fi, точка доступа",1,1,1,1,"Mobile Internet, /// - A ,, Access Point",OCR path (a11y=0); BORDERLINE correct (Wi-Fi garbled)
settings_ru@a11y=0,set005,Подключенные устройства,1,1,1,1,Connected devices,OCR path (a11y=0)
settings_ru@a11y=0,set006,"Bluetooth, подключение",1,1,0,0,,"OCR path (a11y=0); Latin look-alikes; und, no card"
settings_ru@a11y=0,set007,Приложения,1,1,1,1,The application,OCR path (a11y=0); BORDERLINE correct (Apps)
settings_ru@a11y=0,set008,"Ассистент, недавние приложения, приложения",1,1,1,1,"Assistant, recent applications, applications",OCR path (a11y=0); BORDERLINE correct ('default' is on the next line)
settings_ru@a11y=0,set009,по умолчанию,1,1,0,0,,"OCR path (a11y=0); Latin look-alikes; und, no card"
settings_ru@a11y=0,set010,Уведомления,1,1,0,1,Alert,OCR path (a11y=0); should be Notifications
settings_ru@a11y=0,set011,"История уведомлений, разговоры",1,1,1,1,"History of notifications, conversations",OCR path (a11y=0)
settings_ru@a11y=0,set012,Батарея,1,1,1,1,Battery,OCR path (a11y=0)
settings_ru@a11y=0,set013,Хранилище,1,1,1,1,Storage,OCR path (a11y=0); correct here (a11y path gave Repository)
settings_ru@a11y=0,set014,"Занято 62 %, свободно 6,10 ГБ",1,1,1,1,"Busy 62%, free 6.07 GB","OCR path (a11y=0); BORDERLINE correct (Busy = used); device figure now 6,07"
settings_ru@a11y=0,set015,Звук и вибрация,1,1,1,1,Sound and vibration,OCR path (a11y=0)
settings_ru@a11y=0,set016,"Громкость, виброотклик, режим ""Не",1,1,0,1,"Volume, vibrootkalklik, mode ""not",OCR path (a11y=0); виброотклик transliterated; 'Do not disturb' split
settings_ru@a11y=0,set017,"беспокоить""",1,1,0,1,bother '.,OCR path (a11y=0); second half of 'Do not disturb'
